url,title,brand,description,product_id,price,currency,item_condition,availability,color,sku,breadcrumbs,average_rating,total_ratings,uniq_id,scraped_at
https://athleta.gap.com/browse/product.do?pid=983591,Polartec&#xAE; Glove,Athleta,FOR: Training in cold weather climates FEEL: Polertec&#174 insulation fabric is sleek on the outside and soft and cozy on the inside FAVE: E&#45tip forefinger and thumb make using tech devices easy,983591,42.00,USD,NewCondition,InStock,Black,9835910020003,/,4.47,19,61b9c48c-a468-5bc0-bf89-0f24cf94f55c,26/12/2021 22:29:53
https://athleta.gap.com/browse/product.do?pid=983121,Exhale Bra D&#x26;#45DD+,Athleta,"BEST FOR STUDIO: yoga + barre + pilates IMPACT: Low&#45impact workouts, best for D&#45DD+ cups FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Innovative back straps provide cross&#45pull to keep it all in place and prevent digging on the neck/shoulders",983121,54.00,USD,NewCondition,InStock,Dot Leopard Enchanted ,9831210020000,Bras/All Sports Bras,4.25,8,5ff62ca4-5461-5726-90da-70944fd2a48b,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=983079,Kinetic Beanie,Athleta,"FOR: Commuting, work, and travel FEEL: Natural insulation and wool blend yarn for warmth FAVE: Breathable knit fabric",983079,32.00,USD,NewCondition,InStock,Chantilly Cream,9830790220000,Accessories & Masks/Hats & Headbands,4.88,24,babcd47c-e5af-57bd-a674-67dfc1c02eaa,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=531302,Salutation Stash Pocket II 5&#x26;#34 Short,Athleta,"FOR: Yoga and studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Side stash pockets to hold your essentials Your favorite tights just got better: same Powervita fabric, improved waistband, and less seams for a smooth and flattering fit",531302,59.00,USD,NewCondition,InStock,Navy,5313020220000,Bottoms/Shorts,4.55,760,a35128d3-7681-5445-8351-69b3ece63cb2,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=981213,Salutation Stash Pocket II Printed Capri,Athleta,FOR: Yoga and studio practice FEEL: Sleek fabric with supportive compression FAVE: Bonded side stash pockets to secure essentials,981213,44.97,USD,NewCondition,InStock,Liquid Petals Chantilly Cream,9812130020000,/,4.14,42,202c1ae0-3af7-5b75-a9cd-a04d63b97ece,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=980390,Venture Bermuda Short,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Flat&#45knit waistband provides held in comfort and coverage Easy&#45access stash pockets Adjustable drawcord",980390,39.97,USD,NewCondition,InStock,Tempest Violet,9803900122026,Bottoms/Shorts,4.39,160,cab324f3-c420-52f8-a003-e71aa119320b,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=982852,Tugga Coat,Athleta,"� FOR: Hiking, climbing, and exploring-on the trail or off FEEL: Cozy sherpa is the ultimate in wrapped&#45up warmth FAVE: High collar provides extra warmth where you need it Zip pockets on front secure your essentials",982852,129.99,USD,NewCondition,InStock,Natural,9828520120003,Jackets/All Jackets,4.32,76,aff2fc65-2e97-5b73-a73f-3f331266e758,26/12/2021 22:29:54
https://athleta.gap.com/browse/product.do?pid=984481,Tugga Sherpa Jacquard Hoodie,Athleta,"FOR: Commuting, work, and travel FEEL: Unbelievably cozy sherpa fabric feels soft on the skin FAVE: Easy &#45access secure pockets to stash your essentials",984481,119.00,USD,NewCondition,InStock,Glacier Jacquard Black,9844810120000,Tops/Sweatshirts & Wraps,3.96,23,87791501-7471-57c1-b9a6-24b37857ab2d,26/12/2021 22:29:55
https://athleta.gap.com/browse/product.do?pid=980760,Breezy Tank,Athleta,"FOR: Commuting, work, and travel FEEL: Lightweight with a linen&#45like texture FAVE: Naturally soft fabrication made with sustainable materials",980760,10.99,USD,NewCondition,InStock,Tie Dye Stripe Navy,9807600120007,Tops/Tanks,4.74,145,241c4d01-dcdd-5915-a3f5-f6aee798804c,26/12/2021 22:29:55
https://athleta.gap.com/browse/product.do?pid=980622,Athleta Girl Chit Chat 2.0 Short,Athleta,FOR: Sport practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Super&#45soft short that has plenty of stretch,980622,28.00,USD,NewCondition,InStock,Black,9806220020001,Athleta Girl/Tights & Leggings,4.89,27,6cc36731-5009-5fee-8675-25d047910807,26/12/2021 22:29:55
https://athleta.gap.com/browse/product.do?pid=511407,Mini Scrunchie 6&#x26;#45Pack,Athleta,FOR: Keeping flyaways under wraps in studio or on the go FEEL: Gentle hold for hair FAVE: New twist on a 90&#39s favorite.,511407,4.99,USD,NewCondition,InStock,Ballerina Gown/ Radiant Red/ Racing Red,5114071120000,Accessories & Masks/Hats & Headbands,4.78,255,446be554-d839-5568-8e19-3bb0ce809a34,26/12/2021 22:29:55
https://athleta.gap.com/browse/product.do?pid=599773,3&#x26;#45Pack Cushion No Show Sock by Bombas&#x26;#174,Athleta,"FOR: Commuting, work and travel FEEL: Designed for comfort while being specially engineered to never fall down. FAVE: They provide maximum coverage and stay in place just below the edge of your shoe, exactly where they&#39re supposed to be. One pair purchased = one pair donated to a shelter in need We put people and planet up there with profit--it's why we're excited to partner with a fellow B Corporation.",599773,34.00,USD,NewCondition,InStock,Black/White/Grey,5997730020002,Accessories & Masks/Gear,4.77,93,8d167c34-647e-5278-a123-a1d5a7206d4d,26/12/2021 22:29:55
https://athleta.gap.com/browse/product.do?pid=657791,Organic Daily Printed Tee,Athleta,"FOR: Commuting, work, and travel FEEL: Organic cotton is lightweight and breathable FAVE: The tie dye process makes each piece completely unique",657791,10.99,USD,NewCondition,InStock,Kai Gentle Blue,6577910120006,Tops/Short Sleeve,4.51,121,fbd793a4-0f60-57cf-8b80-09a76a4dfae1,26/12/2021 22:29:56
https://athleta.gap.com/browse/product.do?pid=533660,Invisible 2 Pack by Smartwool&#x26;#174,Athleta,"FOR: Commuting, work and travel FEEL: Warm and comfortable FAVE: Internal gripper at heel prevents slip Excluded from promotions",533660,19.99,USD,NewCondition,InStock,Black,5336600020002,Accessories & Masks/Gear,4.3,20,b1fd0c27-4e1c-54fd-ab76-3617d717b916,26/12/2021 22:29:57
https://athleta.gap.com/browse/product.do?pid=657671,Run With It 4.5&#x26;#34 Short,Athleta,"FOR: Long distance, short distance and trail running FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: True split short for optimal mobility Knit SuperSonic waistband for comfort Back secure zip pocket Adjustable drawcord Targeted ventilation Built&#45in inner brief for additional coverage",657671,59.00,USD,NewCondition,InStock,Black,6576710020000,Bottoms/Shorts,4.42,130,b69d7b79-4feb-580d-89ab-2e9b8a7993e8,26/12/2021 22:29:57
https://athleta.gap.com/browse/product.do?pid=631947,Ultimate Stash Pocket Printed 7/8 Tight,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: SuperSonic fabric made with recycled material is sleek with supportive compression FAVE: 2 stash pockets, 1 back waistband pocket Fully adjustable NeverEnd drawstring won&#39t get lost in the wash",652471,49.97,USD,NewCondition,InStock,Mantra Print Blue,6524710020001,1X-3X/Bottoms,,,eac56467-1a32-5ec7-a649-73ccdc41b5ba,26/12/2021 22:29:57
https://athleta.gap.com/browse/product.do?pid=982865,Balance Printed Pant,Athleta,"FOR: Layering up to and from your workout FEEL: Plush Nirvana is our softest fabric with a cozy brushed interior FAVE: Easy&#45access pockets with a hidden card compartment, Wide Leg",982865,89.00,USD,NewCondition,InStock,Salutation Stripe Matador Red,9828650120000,Bottoms/Pants,4.5,106,71080721-34b7-5164-af79-0442726fb8f4,26/12/2021 22:29:58
https://athleta.gap.com/browse/product.do?pid=657545,Ace Tennis Skort 13.5&#x26;#34,Athleta,"FOR: Tennis, running, or golf FEEL: Incredibly lightweight, SwiftLite fabric is cool and slick to the touch FAVE: 3 pockets: 1 secure zip pocket on the back waistband and 2 stash pockets on the inner short Internal hem&#45grippers provide stay&#45put fit during your workout",657545,69.00,USD,NewCondition,InStock,Bright White,6575450120005,Bottoms/Skirts & Skorts,4.69,179,80485022-6337-5d22-bcb7-d9b1d9f9262e,26/12/2021 22:29:58
https://athleta.gap.com/browse/product.do?pid=563681,Farallon Bermuda,Athleta,"FOR: Traveling, vacation or exploring your town or cityg, work and travel FEEL: Lightweight organic cotton is stretchy and breathable FAVE: Designed with plenty of storage options for your active life Easy pull on style with adjustable drawcord",563681,29.97,USD,NewCondition,InStock,Birch Grey,5636810022018,Bottoms/Shorts,4.73,880,a348a711-6e4e-55c1-94be-758d77358961,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=657888,Advance Zip Front Bra B&#x26;#45DD,Athleta,"BEST FOR CARDIO: run + train + HIIT IMPACT: High&#45impact workouts, best for B&#45DD cups FEEL: Sleek fabric molds to your body while retaining shape, compression for extra support FAVE: Molded spacer cups provide shaping and support Open mesh back adds ventilation Zip front for easy on/off Adjustable straps and band provide the perfect fit up to size 40DD",657888,79.00,USD,NewCondition,InStock,Black,6578880023220,Bras/All Sports Bras,3.52,23,e95e6d95-8f24-5e9a-bc3d-f307fd1c56a9,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=981877,Ultimate Textured Train Top,Athleta,"FOR: Medium to high impact workouts at the gym, studio, or outdoors FEEL: Sustainable, slick&#45handed fabric FAVE: High neck for added coverage while working out",981877,69.00,USD,NewCondition,InStock,Grey Heather,9818770020000,Tops/Long Sleeve,4.71,35,4fdba9e5-a30d-58bc-b22a-f6fc10f0f52b,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=627874,Salutation Jogger Camo,Athleta,"FOR: Life on and off the mat FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Curved seam on bottom flatters your form Shop the Salutation Jogger <a href=/browse/product.do?pid=531288&mlink=34,Copy_531288_531288&clink=34><u>here</a></u>",627874,89.00,USD,NewCondition,InStock,Black,6278740020000,Bottoms/Pants,4.86,466,0b9df67a-c21f-5b49-b289-c39f1e4b29eb,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=983952,Shanti Shine Crop Tank,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Novelty shine fabric matches back to bottoms,983952,55.00,USD,NewCondition,InStock,Cyclamen,9839520120000,Tops/Tanks,4.33,9,1c1636f0-7964-56ab-8ad8-b3c1cd25fa18,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=982487,Balance Hoodie,Athleta,"FOR: Commuting, work, and travel FEEL: Plush Nirvana is our softest fabric with a cozy brushed interior FAVE: Easy&#45access secure pockets to stash your essentials Adjustable drawcord on hood for a custom fit Thumbholes hold sleeves in place and keep warmth in",982487,89.00,USD,NewCondition,InStock,Black,9824870020000,Tops/Sweatshirts & Wraps,4.65,144,5ee7e600-9d11-5c75-b8c6-791f7efd09f3,26/12/2021 22:29:59
https://athleta.gap.com/browse/product.do?pid=981142,Ultimate Stash Pocket Embossed Capri,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: Recycled SuperSonic fabric is sleek with supportive compression FAVE: Two side stash pockets and one back waistband key/card pocket Fully adjustable continuous drawstring won&#39t get lost in the wash",981142,44.99,USD,NewCondition,InStock,Fiji Magnolia Purple,9811420020000,/,4.63,122,337288a4-66eb-57c7-945b-3af8d70a5921,26/12/2021 22:30:00
https://athleta.gap.com/browse/product.do?pid=566762,Colorblock Triangle Bikini Top D&#x26;#45DD,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: H&#x2082;ECO made with recycled nylon is smooth and sleek with powerful stretch FAVE: Back ties for adjustability and feminine detailing Removable pads",566762,14.99,USD,NewCondition,InStock,Velvet Plum,5667620120000,Swim/Bikini Tops,4.74,31,a47fd553-c839-5d1f-a5ad-0c9a6b56d45e,26/12/2021 22:30:00
https://athleta.gap.com/browse/product.do?pid=511126,Peak Hybrid Fleece Tight,Athleta,FOR:  Cold weather training  FEEL: Mid&#45weight fleece with Plush SuperSonic holds you in and keeps you warm FAVE: Woven fabric is water and abrasion resistant Secure zipper pockets,511126,108.00,USD,NewCondition,InStock,Navy,5111260520000,Bottoms/Pants,4.41,751,ee7da693-30a3-5862-adbb-b545ec81580a,26/12/2021 22:30:00
https://athleta.gap.com/browse/product.do?pid=982683,Athleta Girl Grace Leotard,Athleta,FOR: Sport practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Limited&#45edition collaboration with Brown Girls Do Ballet&#174 Interior shelf bra for extra coverage,982683,39.99,USD,NewCondition,InStock,Elfin Purple,9826830120003,Athleta Girl/Tops,4.67,3,1db36ac1-e90f-53a1-b0dd-f8ee57f06328,26/12/2021 22:30:00
https://athleta.gap.com/browse/product.do?pid=567182,Athleta Girl Summertime Tee,Athleta,"FOR: School, practice, and play FEEL: Soft and lightweight FAVE: Novelty details add a fun twist",567182,27.99,USD,NewCondition,InStock,Delicate Pink,5671820320002,Athleta Girl/Tops,4.5,18,f9a58a2a-6dc8-50b9-953f-76834197eff9,26/12/2021 22:30:01
https://athleta.gap.com/browse/product.do?pid=983975,Athleta Girl Daybreak Bikini Top,Athleta,"FOR: Swim, surf, paddle, and everything at the beach FEEL: Soft and stretchy Lycra&#174 Xtra Life &#153 fabric FAVE: Over &#45the &#45shoulder straps for added comfort",983975,29.00,USD,NewCondition,InStock,Daybreak Delphinium Blue,9839750020001,Athleta Girl/All Girl,5,1,38671507-55a5-52c6-8fde-0e24286084df,26/12/2021 22:30:01
https://athleta.gap.com/browse/product.do?pid=599504,Whisper Featherless Vest,Athleta,"FOR: Commuting, work, and travel FEEL: Lightweight 3M&#153 Recycled Thinsulate insulation�keeps you warm without the bulk FAVE: Quilt pattern adds feminine detailing Secure pockets to stash essentials Bungee at waist for adjustability",599504,159.00,USD,NewCondition,InStock,Shasta Purple,5995040520005,/,4.64,232,e1d83d61-7996-5c7f-bb63-f5ba2af6a15e,26/12/2021 22:30:01
https://athleta.gap.com/browse/product.do?pid=531211,Plunge Tankini D&#x26;#45DD,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: Recycled H&#x2082;ECO fabric is smooth and sleek with powerful stretch FAVE: PowerMesh front panel gives added support",531211,12.99,USD,NewCondition,InStock,Amazon Green,5312110220000,Swim/Tankini Tops,4.75,48,9881cd46-0827-55be-bdec-441f407eb9ea,26/12/2021 22:30:01
https://athleta.gap.com/browse/product.do?pid=444837,Sundown Sweatshirt Tee,Athleta,"FOR: To and fro&#45around town, traveling, or vacation FEEL: Lightweight organic cotton is stretchy and breathable FAVE: Washed out color effect layers perfectly over your swim suit Wear it alone or layered",444837,33.97,USD,NewCondition,InStock,Oasis Blue,4448370420000,Tops/Short Sleeve,4.75,249,30d3adf4-e872-57c5-9eb6-aba37ecdf9b4,26/12/2021 22:30:01
https://athleta.gap.com/browse/product.do?pid=351924,Athleta Girl Upbeat 2.0 Bra,Athleta,"FOR: School, practice, and play FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Super soft and stretchy straps don&#39t dig into her shoulders",351924,28.00,USD,NewCondition,InStock,Marine Multi,3519241320001,Athleta Girl/Bras,4.81,104,4ae2ca92-fd94-5d0b-97b0-da9d9647e8c5,26/12/2021 22:30:02
https://athleta.gap.com/browse/product.do?pid=985735,Daydream Sweater Sleep Jogger,Athleta,"FOR: Lounging, relaxing, and a good night &#39s sleep FEEL: Urbane TENCEL &#153 is breathable and feels soft on skin FAVE: Ribbed trim for extra mobility and comfort",985735,64.99,USD,NewCondition,InStock,Toasted Brown Heather,9857350120000,Sleep & Lounge/Sleep Bottoms,3,2,d89e5fa3-427f-5ff8-9c87-fdb2b67af2dc,26/12/2021 22:30:03
https://athleta.gap.com/browse/product.do?pid=981018,Legend Bodysuit,Athleta,"FOR: Long distance, short distance and trail running FEEL: Recycled SuperSonic fabric is sleek with supportive compression FAVE: Back zipper for easier on/off Exclusive to the Allyson Felix + Athleta limited&#45edition collection",981018,49.99,USD,NewCondition,InStock,Medieval Violet/ Muted Lilac,9810180020000,Dresses & Rompers/All Dresses & Rompers,3.67,6,e805b21d-34a0-5db8-b9cc-ffe3b594f9b8,26/12/2021 22:30:03
https://athleta.gap.com/browse/product.do?pid=633985,Exhale Textured Bra D&#x26;#45DD,Athleta,"Looking for a different size? See A&#45C here. BEST FOR STUDIO: yoga + barre + pilates IMPACT: Low&#45impact workouts, best for D&#45DD cups FEEL: Lightweight textured fabric with gentle compression FAVE: Innovative back straps provide cross&#45pull to keep it all in place Removable pads",633985,19.97,USD,NewCondition,InStock,Micro Cheetah Black/ Seasalt,6339850020000,Bras/All Sports Bras,4.86,43,15ea8422-662c-5cd6-ab61-338337a30d3c,26/12/2021 22:30:03
https://athleta.gap.com/browse/product.do?pid=980794,Release Tee Breezy Heather,Athleta,"FOR: Commuting, work, and travel FEEL: Lightweight with a linen&#45like texture FAVE: Natural, soft fabrication and flattering fit",980794,29.97,USD,NewCondition,InStock,Hearth Rose Heather,9807940121003,Tops/Short Sleeve,4.57,53,0090389f-fb22-5372-b142-f1641d3cfc8c,26/12/2021 22:30:04
https://athleta.gap.com/browse/product.do?pid=656895,Kinetic Baseball Cap,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled nylon is smooth and sleek FAVE: Adjustable back strap for a perfect fit",656895,14.97,USD,NewCondition,InStock,Orange Haze,6568950220000,Accessories & Masks/Hats & Headbands,4.54,85,ed4f5b3d-630b-55cc-9232-32ddaeeca979,26/12/2021 22:30:04
https://athleta.gap.com/browse/product.do?pid=632154,Athleta Girl Bora Bora Bikini Top,Athleta,"FOR: Swim, surf, paddle, and everything at the beach FEEL: LYCRA&#174 XTRA LIFE&#153 SPANDEX: Ultra&#45resilient fabric snaps back like a pro and lasts 5 to 10X longer FAVE: Fun summer print Removable pads in sizes L, XL, XXL",632154,28.00,USD,NewCondition,InStock,Bora Bora,6321540020001,Athleta Girl/All Girl,4.7,30,7def308f-bc98-51b3-966e-22a61eea25d9,26/12/2021 22:30:04
https://athleta.gap.com/browse/product.do?pid=567041,Athleta Girl Power Up Shortsleeve Polo,Athleta,"FOR: School, practice, and play FEEL: Non&#45chafing seamless fabric is stretchy and comfortable FAVE: Short sleeve for sun protection",567041,25.99,USD,NewCondition,InStock,White,5670410120001,Athleta Girl/Tops,4.33,6,ea148265-231c-5ee3-9b7c-73b0679bc630,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=985231,Salutation Stash Pocket II 7/8 Tight,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Bonded side stash pockets to store your essentials,985231,98.00,USD,NewCondition,InStock,Electric Fuchsia,9852310020000,Bottoms/Pants,,,b3f39e9d-c3ae-5c03-9c73-77fffcd49de9,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=982961,Delancey Textured Tight,Athleta,"FOR: Commuting, work, and travel FEEL: Textured tweed fabric is cozy with gentle compression FAVE: 2 secure pockets on back to hold your essentials",982961,89.00,USD,NewCondition,InStock,Textured Stripe Black/ Nightfall,9829610020000,Bottoms/Pants,4.74,133,5fdefd74-a9d3-54f4-8054-9296ad1a009e,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=531137,Solace Printed Bra D&#x26;#45DD+,Athleta,"BEST FOR STUDIO CLASSES: yoga, barre, pilates IMPACT: Low&#45impact workouts, best for D&#45DD+ cups FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Bonded chestband lies flat without pinching Shop the Elation Camo Tight <a href=/browse/product.do?pid=563650&mlink=34,Copy_563650_563650&clink=34><u>here</a></u>",531137,32.99,USD,NewCondition,InStock,Riptide Palermo,5311370820000,Bras/All Sports Bras,4.66,148,6588fcf1-7a17-5485-9065-3a92b8511a3c,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=982019,Chi Tank,Athleta,FOR: Yoga or studio practice FEEL: Performance fabric is lightweight and breathable,982019,39.00,USD,NewCondition,InStock,Sequoia Metropolis Grey,9820190220000,Tops/Tanks,4.67,18,c248149f-f24e-5902-8c74-f5b656c0c62e,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=982328,Athleta Girl Limitless Overnight Bag,Athleta,"FOR: School, practice, and play FEEL: Recycled polyester fabrication is sleek with a soft hand&#45feel FAVE: Antimicrobial lining Zipper side pocket for shoe storage Interior pockets with secure zippers Flat bottom for durability",982328,67.99,USD,NewCondition,InStock,SHASTA PURPLE,9823280120000,Athleta Girl/All Girl,5,9,c0fa4018-bb0e-54d5-bc4d-0d0dd1598747,26/12/2021 22:30:05
https://athleta.gap.com/browse/product.do?pid=657211,Detour Denim Jacket,Athleta,"FOR: Commuting, work, and travel FEEL: Sculptek&#153 fabric stretches in every direction with powerful and supportive compression FAVE: Secure zippered welt&#45hand pockets",657211,55.99,USD,NewCondition,InStock,True Blue,6572110020000,Jackets/All Jackets,4.74,68,dd93bb2d-a0e8-5ef3-b1d2-5b2f7ca58011,26/12/2021 22:30:06
https://athleta.gap.com/browse/product.do?pid=981465,Marin 5&#x26;#34 Board Short,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: Quick dry and breathable fabric perfect for outdoor sports FAVE: Secure back pocket to stash your essentials Drainage hole to let water escape Adjustable drawcord",981465,14.99,USD,NewCondition,InStock,Aruba Teal,9814650320000,Bottoms/Shorts,4.59,136,1ef9e759-3fed-5b0f-9815-66bd5d51d083,26/12/2021 22:30:06
https://athleta.gap.com/browse/product.do?pid=985003,Athleta Girl You Rock Mock Neck Top,Athleta,"FOR: School, practice, and play FEEL: Soft and lightweight brushed fabric FAVE: Thumbholes keep her sleeves in place",985003,39.00,USD,NewCondition,InStock,Shasta Purple,9850030120001,Athleta Girl/Tops,,,87f1c4fb-ed1d-5842-a555-380eeffefe67,26/12/2021 22:30:06
https://athleta.gap.com/browse/product.do?pid=980994,Ultimate Legend Bra A&#x26;#45C,Athleta,"BEST FOR CARDIO: run + train + HIIT IMPACT: Medium&#45impact workouts, best for A&#45C cups FEEL: Recycled SuperSonic fabric is sleek with supportive compression FAVE: Strategically placed LYCRA&#174 FitSense&#153 technology offers a held&#45in feel as you move Removable pads Exclusive to the Allyson Felix + Athleta limited&#45edition collection",980994,22.99,USD,NewCondition,InStock,Black,9809940220000,Bras/All Sports Bras,4.4,63,9ed42949-5897-598a-8d3e-1d31fbd5108f,26/12/2021 22:30:06
https://athleta.gap.com/browse/product.do?pid=657810,Pacifica Illume UPF Fitted Top,Athleta,"FOR: Swim, surf, stand&#45up paddleboard, and all water sports FEEL: Lightweight and breathable with full UPF coverage FAVE: Secure zip pockets allow you to store keys or credit cards during your workout",657810,79.00,USD,NewCondition,InStock,Black,6578100020006,Tops/Long Sleeve,4.47,116,7ef33345-945a-538b-be12-61ccdb006cc9,26/12/2021 22:30:06
https://athleta.gap.com/browse/product.do?pid=657844,Ultimate Train Tank,Athleta,"FOR: Medium to high impact workouts at the gym, studio or outdoors FEEL: Slick&#45handed fabric is super lightweight FAVE: The high neck and relaxed fit will make you feel comfortable during any workout",657844,49.00,USD,NewCondition,InStock,Windstorm Black,6578440620000,Tops/Tanks,4.74,179,5415761e-5f35-57f1-912d-3be45150c1ee,26/12/2021 22:30:07
https://athleta.gap.com/browse/product.do?pid=656727,Kinetic Gym Duffle,Athleta,"FOR: Gym and studio FEEL: Recycled nylon fabrication is sleek with a soft hand&#45feel FAVE: The perfect size to fit shoes, water bottle, change of clothes, and other valuables. This bag is meant to handle everything in your life, making your day as seamless as possible. Zipper closures on top and side Double hands for multiple carry options Lining for shoe storage Detachable crossbody strap DWR finish",656727,69.97,USD,NewCondition,InStock,Merlin Blue,6567270120000,Accessories & Masks/Bags,4.5,92,0cef7fe7-7fa5-5ac7-81f7-b346d89404bb,26/12/2021 22:30:07
https://athleta.gap.com/browse/product.do?pid=598559,Organic Daily Printed Tee,Athleta,"FOR: Commuting, work, and travel FEEL: Organic cotton is lightweight and breathable FAVE: Easy crew neck tee in a fun cheetah print",598559,17.99,USD,NewCondition,InStock,Bright White / Blue Star,5985590520006,Tops/Short Sleeve,4.69,175,72dae4f7-a6bc-5cb6-8dd7-dc0e0b16ccfa,26/12/2021 22:30:07
https://athleta.gap.com/browse/product.do?pid=211382,Soho Skort,Athleta,"FOR: Hiking, climbing and exploring&#45on the trail or off FEEL: Recycled Featherweight Stretch&#153 fabric feels silky sleek and light as air FAVE: Wide, knit waistband for supreme comfort Mesh inner short for no&#45flash factor",211382,24.99,USD,NewCondition,InStock,Mountain Olive,2113821022018,Bottoms/Skirts & Skorts,4.82,3607,0f16426a-5b01-5ef0-a1f3-0dfc8d141b9e,26/12/2021 22:30:07
https://athleta.gap.com/browse/product.do?pid=980387,Ultra High Rise Elation Shortie,Athleta,FOR: Yoga or studio practice FEEL: Powervita&#153 fabric is buttery soft with support that feels like a gentle hug FAVE: Unpinchable three&#45layer waistband with mesh inner lining streamlines and supports Back drop&#45in pocket to stash your essentials No inseam for a distraction&#45free practice,980387,49.00,USD,NewCondition,InStock,Black,9803870020006,Bottoms/Shorts,4.54,28,b88ee88b-2df0-575e-a63b-28db82dda8cf,26/12/2021 22:30:07
https://athleta.gap.com/browse/product.do?pid=100364,Everyday Non Medical Face Masks Five Pack,Athleta,"Pleated fabric for a variety of face sizes Adjustable, soft knit ear loops for all&#45day comfort Soft, breathable non&#45medical mask SHIPPING: We're working as hard as we can to ship these items, but taking care takes time-thank you for your patience. Assortment of five colors in each pack &#45 assortment of colors will vary and may not reflect what's pictured DOING OUR PART: We&#39re also donating 100,000 non&#45medical masks to a major healthcare organization in support of our heroes on the front line. This is not a medical&#45grade mask and is not intended as a replacement for medical&#45grade equipment or other recommended measures to stop the community spread of any viruses, including social distancing, washing your hands and refraining from touching your face. This is not an FDA approved product. This product makes no claims of antimicrobial protection, antiviral protection, particulate filtration, or infection prevention or reduction. This product is not intended for use in a medical setting.",100364,25.00,USD,NewCondition,InStock,New Hue Multi,1003640420000,Accessories & Masks/Hats & Headbands,4.63,7491,925f3556-d496-5497-b0c6-4e596afc5193,26/12/2021 22:30:08
https://athleta.gap.com/browse/product.do?pid=531157,Brooklyn Wide Leg Crop Pant,Athleta,"FOR: Commuting, work and travel FEEL: Featherweight Stretch&#153 fabric made with recycled polyester feels silky sleek and light as air FAVE: Five pockets; 2 front hand, 3 secure zip Lightweight, comfortable pants perfect for versatile dressing",531157,29.99,USD,NewCondition,InStock,Black,5311570020000,Bottoms/Pants,4.7,897,1b3c010d-0e56-56a4-9dbc-2ca978b469e1,26/12/2021 22:30:08
https://athleta.gap.com/browse/product.do?pid=985608,Apres Ski Down Jogger,Athleta,"FOR: Hiking, climbing, and exploring in cold climates FEEL: Recycled nylon is cool to the touch and packable FAVE: Quilted fabric provides extra warmth Lined with a quilted jersey fabrication in the front, and breathable cotton in the back for extra warmth",985608,149.00,USD,NewCondition,InStock,Shasta Purple,9856080120001,Bottoms/Pants,4.75,143,46a27401-ceab-5e4d-bd09-6fd298e64ea3,26/12/2021 22:30:08
https://athleta.gap.com/browse/product.do?pid=980194,Kinetic Mini Crossbody,Athleta,"FOR: Commuting, work, and travel FEEL: Recycled nylon fabrication is sleek with a soft&#45hand feel FAVE: Back magnetic snap keeps valuables close to your body Easy adjustable strap Secure zippers Interior organization",980194,49.99,USD,NewCondition,InStock,Muted Lilac,9801940120000,Accessories & Masks/Bags,4.53,57,2db02b8c-aed3-54c8-9f45-78924f32a96b,26/12/2021 22:30:08
